Timestamp,age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
14424,31,115488,9,0,0,40,<=50K
14425,29,1268339,9,0,0,40,<=50K
14426,42,195755,9,0,0,40,<=50K
14427,50,186272,10,0,0,40,<=50K
14428,34,181388,9,0,0,40,<=50K
14429,39,177181,4,0,0,40,<=50K
14430,74,91488,2,0,0,20,<=50K
14431,40,230961,10,0,0,40,<=50K
14432,75,309955,15,0,2174,50,>50K
14433,40,63042,13,0,0,40,>50K
14434,36,29814,7,0,0,40,<=50K
14435,28,191088,13,0,0,40,>50K
14436,19,63814,10,0,0,18,<=50K
14437,36,285865,12,0,0,32,<=50K
14438,50,299831,10,0,880,40,<=50K
14439,47,162741,12,15024,0,40,>50K
14440,48,204990,9,0,0,33,<=50K
14441,60,171315,9,0,0,40,<=50K
14442,30,296462,14,0,0,30,<=50K
14443,32,103860,13,0,0,50,>50K
14444,45,159816,14,0,1977,35,>50K
14445,51,96586,10,0,0,40,>50K
14446,53,202720,5,0,0,75,<=50K
14447,48,379883,14,0,0,40,>50K
14448,32,294121,12,0,0,50,<=50K
14449,31,234387,9,0,0,40,<=50K
14450,58,154537,13,0,0,20,<=50K
14451,32,125856,12,0,0,60,>50K
14452,32,156015,13,0,0,40,<=50K
14453,40,116632,13,0,0,80,<=50K
14454,50,124963,13,99999,0,55,>50K
14455,38,115215,6,0,0,40,<=50K
14456,30,254905,9,0,0,40,<=50K
14457,21,195532,9,0,0,40,<=50K
14458,28,190067,13,0,1564,40,>50K
14459,32,203674,12,0,880,36,<=50K
14460,25,322585,9,0,0,45,<=50K
14461,59,246262,10,0,0,40,>50K
14462,49,139268,10,0,0,40,<=50K
14463,36,188540,13,0,0,40,<=50K
14464,46,94809,10,0,0,30,<=50K
14465,37,265038,15,0,0,60,>50K
14466,48,182566,13,0,0,40,>50K
14467,43,220109,10,0,1672,44,<=50K
14468,41,208470,9,0,0,40,>50K
14469,54,28683,9,3464,0,40,<=50K
14470,36,233571,10,0,0,4,<=50K
14471,29,24562,13,0,0,40,<=50K
14472,66,36364,9,0,2267,40,<=50K
14473,59,168569,15,0,0,50,<=50K
14474,62,167098,13,0,0,40,>50K
14475,29,271579,6,0,0,40,<=50K
14476,28,191355,13,0,0,45,>50K
14477,27,31659,13,0,1887,60,>50K
14478,42,83411,9,0,0,40,>50K
14479,60,40856,11,0,0,46,>50K
14480,58,115605,14,0,0,50,>50K
14481,27,132326,10,0,0,40,<=50K
14482,45,220213,9,0,0,40,<=50K
14483,50,172511,10,0,0,40,>50K
14484,43,156745,10,0,0,40,<=50K
14485,39,218916,15,0,0,50,<=50K
14486,21,306114,10,0,0,20,<=50K
14487,24,196675,9,0,0,70,<=50K
14488,59,73411,15,0,0,30,<=50K
14489,36,184659,9,0,0,40,>50K
14490,35,320451,14,0,0,65,>50K
14491,33,172498,10,0,0,40,<=50K
14492,30,131588,9,0,0,45,<=50K
14493,40,124520,11,0,0,50,>50K
14494,26,93806,10,0,0,55,<=50K
14495,37,173192,11,0,0,40,<=50K
14496,68,198554,10,0,0,20,<=50K
14497,45,26502,13,0,0,72,>50K
14498,56,225267,9,0,0,40,<=50K
14499,36,150042,9,0,0,40,<=50K
14500,50,211319,13,7298,0,50,>50K
14501,38,208358,11,0,0,40,<=50K
14502,29,58115,13,0,0,41,<=50K
14503,28,219267,9,0,0,28,<=50K
14504,39,129573,10,0,0,50,<=50K
14505,26,27834,13,0,0,40,<=50K
14506,52,415037,10,0,0,65,>50K
14507,52,191529,13,0,0,40,<=50K
14508,84,132806,9,0,0,13,<=50K
14509,33,137059,10,0,0,10,<=50K
14510,46,102308,15,15024,0,50,>50K
14511,30,164309,9,0,0,35,<=50K
14512,38,40955,13,0,0,40,>50K
14513,66,141085,9,0,0,8,<=50K
14514,62,258124,14,0,0,40,>50K
14515,31,467579,13,0,1887,40,>50K
14516,31,145139,13,0,0,40,>50K
14517,39,231141,9,2829,0,40,<=50K
14518,27,242207,13,0,0,40,<=50K
14519,38,135416,10,0,0,40,<=50K
14520,25,267284,9,0,0,40,<=50K
14521,48,130812,9,0,0,40,<=50K
14522,45,188823,14,0,0,50,>50K
14523,22,200593,10,0,0,40,<=50K
14524,50,124094,9,0,0,40,<=50K
14525,21,50411,9,0,0,40,<=50K
14526,44,101689,10,0,0,40,<=50K
14527,60,73091,9,0,1876,50,<=50K
14528,51,176969,9,0,0,48,<=50K
14529,30,342709,9,0,0,40,<=50K
14530,46,368561,12,0,0,40,<=50K
14531,43,26915,11,0,0,45,>50K
14532,57,157974,9,0,0,48,<=50K
14533,48,109832,14,0,1902,40,>50K
14534,68,195881,9,2414,0,40,<=50K
14535,33,183000,10,0,0,24,<=50K
14536,22,302347,9,4416,0,40,<=50K
14537,28,217200,9,0,0,50,<=50K
14538,32,31740,14,0,0,40,<=50K
14539,56,35520,9,0,0,42,<=50K
14540,36,369843,9,0,0,50,<=50K
14541,34,199227,10,0,0,55,<=50K
14542,18,144711,9,0,1721,40,<=50K
14543,39,382802,6,0,1590,40,<=50K
14544,25,254781,13,0,0,40,<=50K
14545,27,70657,10,0,0,35,<=50K
14546,56,50791,14,0,1876,60,<=50K
14547,33,222162,9,0,0,40,<=50K
14548,49,94606,16,0,0,60,>50K
14549,44,104196,9,0,0,84,<=50K
14550,30,455995,7,0,0,45,>50K
14551,27,166210,9,0,0,50,<=50K
14552,25,198986,13,0,0,40,>50K
14553,30,292465,13,0,0,40,<=50K
14554,38,99388,12,0,0,40,<=50K
14555,38,698363,9,0,0,40,<=50K
14556,46,154940,10,0,0,40,<=50K
14557,37,401998,9,0,0,20,<=50K
14558,62,162825,9,0,0,40,>50K
14559,55,271795,9,0,0,40,<=50K
14560,47,134671,9,0,0,40,<=50K
14561,45,87583,9,0,0,14,<=50K
14562,50,248619,9,0,0,40,<=50K
14563,36,130200,9,0,0,40,<=50K
14564,45,178922,9,0,0,20,<=50K
14565,23,51985,9,0,0,38,<=50K
14566,37,125933,12,7688,0,50,>50K
14567,38,104280,16,0,0,55,>50K
14568,27,617860,10,0,0,40,<=50K
14569,29,122112,13,0,0,50,<=50K
14570,45,181758,14,0,0,40,<=50K
14571,41,223671,9,0,1887,55,>50K
14572,38,140117,10,0,0,20,<=50K
14573,27,107458,13,0,0,40,<=50K
14574,44,306440,9,0,0,40,<=50K
14575,33,615893,14,0,0,40,<=50K
14576,28,201186,9,99999,0,40,>50K
14577,32,37210,13,0,0,45,>50K
14578,43,196084,14,0,0,55,<=50K
14579,45,166181,9,0,0,40,<=50K
14580,52,291096,12,7298,0,40,>50K
14581,24,232841,9,0,0,35,<=50K
14582,47,408788,11,0,0,40,>50K
14583,53,42924,16,14084,0,50,>50K
14584,31,181091,13,0,0,40,>50K
14585,30,200246,11,0,0,40,<=50K
14586,56,282023,9,0,0,40,<=50K
14587,49,128990,13,0,0,40,>50K
14588,38,106838,9,0,0,40,<=50K
14589,19,144750,10,0,0,18,<=50K
14590,39,108140,11,0,0,40,<=50K
14591,38,103323,9,0,0,40,<=50K
14592,47,268022,9,0,0,55,>50K
14593,58,197114,7,0,0,40,<=50K
14594,27,191628,9,2174,0,40,<=50K
14595,59,176118,14,0,0,40,>50K
14596,24,42401,13,0,0,47,<=50K
14597,42,322385,11,2407,0,40,<=50K
14598,53,123011,14,0,0,60,>50K
14599,35,210945,9,0,0,50,<=50K
14600,36,130620,9,0,0,40,>50K
14601,26,248990,9,0,0,40,<=50K
14602,33,132705,5,0,0,48,<=50K
14603,29,94892,10,0,0,40,<=50K
14604,43,141858,7,0,0,40,<=50K
14605,35,81232,13,15024,0,50,>50K
14606,48,114561,13,0,0,36,>50K
14607,45,191776,14,0,0,40,<=50K
14608,43,128354,9,0,0,40,<=50K
14609,27,37088,5,0,0,30,<=50K
14610,21,414812,4,0,0,40,<=50K
14611,39,33983,10,15024,0,40,>50K
14612,52,194995,13,15024,0,55,>50K
14613,41,73431,13,0,0,40,<=50K
14614,48,155664,9,7688,0,70,>50K
14615,53,281074,9,0,1092,40,<=50K
14616,33,248346,12,0,0,50,<=50K
14617,37,167482,6,0,0,35,<=50K
14618,43,211763,16,0,0,24,>50K
14619,20,122166,10,0,0,40,<=50K
14620,47,370119,15,0,0,50,>50K
14621,36,138940,9,0,0,70,<=50K
14622,41,174575,9,0,1887,45,>50K
14623,67,101132,4,1797,0,40,<=50K
14624,38,292307,13,0,0,40,<=50K
14625,47,248776,14,0,0,25,<=50K
14626,39,314007,11,0,0,40,<=50K
14627,36,76845,9,0,0,35,<=50K
14628,24,148320,10,0,0,40,<=50K
14629,50,54261,9,0,0,84,<=50K
14630,21,223352,9,1055,0,30,<=50K
14631,21,211013,5,0,0,50,<=50K
14632,40,209833,9,0,0,40,<=50K
14633,19,356272,10,0,0,25,<=50K
14634,38,143538,9,0,0,40,<=50K
14635,34,242960,11,0,0,50,<=50K
14636,44,263871,10,0,0,50,<=50K
14637,20,151105,12,0,0,25,<=50K
14638,44,207685,9,0,1564,55,>50K
14639,49,46537,9,594,0,10,<=50K
14640,45,84324,12,0,0,50,>50K
14641,24,224716,9,0,0,40,<=50K
14642,34,186269,9,0,0,40,<=50K
14643,58,143731,9,0,0,72,>50K
14644,39,236391,9,0,0,45,<=50K
14645,22,54560,9,0,0,40,<=50K
14646,38,266325,13,0,0,32,>50K
14647,32,42900,15,15024,0,50,>50K
14648,45,183710,9,0,0,48,<=50K
14649,23,278254,9,0,0,45,<=50K
14650,35,119992,12,0,0,45,<=50K
14651,52,284329,10,0,0,45,>50K
14652,55,368727,10,0,0,40,<=50K
14653,23,353696,9,0,0,40,<=50K
14654,22,31387,13,2885,0,25,<=50K
14655,27,110931,9,0,0,40,<=50K
14656,24,169532,12,0,0,15,<=50K
14657,21,285522,10,0,0,40,<=50K
14658,49,198774,13,0,0,35,<=50K
14659,32,123291,8,0,0,40,<=50K
14660,64,146110,10,0,0,24,<=50K
14661,37,29814,9,0,0,50,<=50K
14662,61,195595,4,0,0,40,<=50K
14663,44,92649,9,0,0,40,>50K
14664,53,290688,9,0,0,52,>50K
14665,43,427382,14,0,0,50,>50K
14666,60,234854,16,0,1902,40,>50K
14667,23,276568,10,0,0,40,<=50K
14668,25,250038,14,0,0,40,<=50K
14669,29,150861,9,0,0,40,<=50K
14670,51,87205,13,0,0,55,<=50K
14671,47,343579,2,0,0,12,<=50K
14672,20,94401,9,0,0,40,<=50K
14673,25,120238,7,5178,0,40,>50K
14674,27,205440,6,0,0,40,<=50K
14675,23,198996,9,0,0,40,<=50K
14676,18,294253,9,0,0,27,<=50K
14677,23,256628,4,0,0,32,<=50K
14678,59,223131,9,0,0,60,<=50K
14679,46,207301,9,0,0,37,<=50K
14680,46,125457,14,0,0,38,>50K
14681,36,212856,7,0,0,23,<=50K
14682,44,197389,9,0,0,40,<=50K
14683,17,73338,7,0,0,20,<=50K
14684,27,68037,10,0,0,45,<=50K
14685,32,185027,10,0,0,40,>50K
14686,53,107123,9,0,0,40,<=50K
14687,22,109482,10,0,0,98,<=50K
14688,30,174543,12,0,0,40,<=50K
14689,47,208407,13,0,2002,30,<=50K
14690,68,211584,10,0,0,40,>50K
14691,39,108540,9,0,0,40,<=50K
14692,22,202416,13,0,0,40,<=50K
14693,20,176178,9,0,0,35,<=50K
14694,21,265148,9,0,0,38,<=50K
14695,30,303692,9,0,0,75,<=50K
14696,25,135845,10,0,0,40,<=50K
14697,23,199915,9,0,0,21,<=50K
14698,40,150533,13,0,0,40,<=50K
14699,26,85482,9,0,0,40,<=50K
14700,57,24473,11,0,0,40,>50K
14701,36,272944,11,0,0,60,>50K
14702,49,194895,13,0,0,40,<=50K
14703,58,314153,9,0,0,40,>50K
14704,32,176253,10,0,0,40,<=50K
14705,59,113959,9,0,0,45,>50K
14706,42,167581,13,0,0,40,<=50K
14707,37,79586,13,0,0,40,<=50K
14708,40,166662,15,15024,0,45,>50K
14709,47,72896,9,0,0,40,<=50K
14710,56,345730,13,0,0,45,>50K
14711,30,302473,9,0,0,40,<=50K
14712,42,42346,9,0,0,35,<=50K
14713,21,243921,9,0,0,40,<=50K
14714,21,131620,9,0,0,40,<=50K
14715,47,158924,9,0,0,40,<=50K
14716,22,32921,10,0,0,20,<=50K
14717,35,252897,12,14344,0,40,>50K
14718,41,155657,7,0,0,40,<=50K
14719,43,155106,13,0,0,53,<=50K
14720,60,82775,10,0,0,55,<=50K
14721,73,26248,4,0,0,30,>50K
14722,90,88991,13,0,0,40,>50K
14723,62,125155,9,0,0,38,<=50K
14724,28,218039,9,0,0,40,<=50K
14725,45,53524,10,0,0,40,<=50K
14726,19,259352,9,0,0,45,<=50K
14727,30,296453,9,0,0,35,<=50K
14728,19,278915,8,0,0,52,<=50K
14729,23,565313,10,2202,0,80,<=50K
14730,22,274103,13,0,0,10,<=50K
14731,19,271118,9,0,0,28,<=50K
14732,45,207107,12,0,2080,40,<=50K
14733,26,138597,9,0,0,25,<=50K
14734,42,180985,6,99999,0,40,>50K
14735,62,159939,9,0,0,35,<=50K
14736,61,110920,6,0,0,40,<=50K
14737,34,34862,13,0,1564,60,>50K
14738,22,163205,9,0,0,53,<=50K
14739,56,110003,14,0,0,40,>50K
14740,32,229051,10,0,0,40,<=50K
14741,26,211596,9,0,0,40,<=50K
14742,32,48458,9,0,1669,45,<=50K
14743,58,201393,12,0,1876,40,<=50K
14744,25,136450,12,0,0,35,>50K
14745,23,193586,10,0,0,25,<=50K
14746,23,91189,10,0,0,40,<=50K
14747,54,227832,10,0,0,40,<=50K
14748,28,271936,10,0,0,35,<=50K
14749,35,61343,13,0,0,40,>50K
14750,30,157778,10,0,0,25,>50K
14751,23,201680,8,0,0,40,<=50K
14752,42,228320,10,0,0,50,>50K
14753,72,33404,6,0,0,20,<=50K
14754,21,103205,9,0,0,40,<=50K
14755,37,279029,13,0,0,40,<=50K
14756,54,213092,9,0,0,40,<=50K
14757,58,126104,14,0,1980,45,<=50K
14758,32,119124,13,0,0,40,<=50K
14759,65,31924,10,0,0,15,<=50K
14760,65,185001,6,0,0,20,<=50K
14761,33,34102,9,0,0,35,<=50K
14762,35,115214,9,6497,0,65,<=50K
14763,27,289484,10,0,0,40,<=50K
14764,34,287908,9,0,0,42,<=50K
14765,53,158284,9,0,0,70,<=50K
14766,23,60668,6,0,0,40,<=50K
14767,43,222978,16,0,0,40,>50K
14768,58,244605,11,3908,0,40,<=50K
14769,38,150601,6,0,3770,40,<=50K
14770,26,199143,9,0,0,50,<=50K
14771,60,131681,13,0,0,50,>50K
14772,28,346406,9,0,1672,50,<=50K
14773,33,391122,9,0,0,30,<=50K
14774,29,280344,10,0,0,40,<=50K
14775,54,188809,16,0,0,50,>50K
14776,41,277488,4,0,0,36,<=50K
14777,63,181561,10,0,0,50,<=50K
14778,31,158545,9,0,0,27,<=50K
14779,23,313573,13,0,0,25,<=50K
14780,41,268183,15,0,0,45,>50K
14781,51,392286,9,0,0,40,>50K
14782,59,233312,10,0,0,40,>50K
14783,23,520231,10,0,0,45,<=50K
14784,24,186831,10,0,0,45,<=50K
14785,67,141085,9,0,0,20,<=50K
14786,47,198660,13,0,0,40,>50K
14787,21,409230,9,0,0,40,<=50K
14788,38,376025,4,0,0,40,<=50K
14789,55,80167,13,0,0,40,<=50K
14790,39,99357,14,1506,0,40,<=50K
14791,24,82847,9,0,0,50,>50K
14792,24,22201,9,0,0,40,<=50K
14793,38,275223,10,7298,0,40,>50K
14794,19,117595,9,0,0,24,<=50K
14795,32,207668,9,0,0,50,<=50K
14796,63,179981,10,0,0,60,>50K
14797,18,192583,10,0,0,30,<=50K
14798,36,66304,10,0,0,45,<=50K
14799,41,200671,13,6497,0,40,<=50K
14800,57,32365,10,0,0,40,<=50K
14801,48,28497,9,0,0,40,<=50K
14802,44,222978,9,0,1504,40,<=50K
14803,25,160261,10,0,0,40,<=50K
14804,48,120724,8,0,0,50,<=50K
14805,20,91733,10,0,0,8,<=50K
14806,74,146929,9,0,0,55,<=50K
14807,44,205706,9,0,0,40,<=50K
14808,26,181666,10,0,0,40,<=50K
14809,54,279452,9,0,0,40,<=50K
14810,39,207568,9,0,0,48,>50K
14811,38,22494,10,7443,0,40,<=50K
14812,18,210026,6,0,0,40,<=50K
14813,24,109869,10,0,0,40,<=50K
14814,19,285263,5,0,0,35,<=50K
14815,28,192588,9,0,0,40,<=50K
14816,28,232945,9,0,0,30,<=50K
14817,49,31339,9,0,0,40,<=50K
14818,50,305147,13,0,0,40,<=50K
14819,63,188914,9,0,0,40,<=50K
14820,58,141165,9,0,0,50,<=50K
14821,68,136218,9,0,0,15,<=50K
14822,41,371382,10,0,0,40,>50K
14823,27,221366,10,3103,0,50,>50K
14824,24,403671,13,0,0,40,<=50K
14825,50,193871,13,0,0,40,<=50K
14826,47,306183,10,0,0,44,<=50K
14827,54,124194,9,0,0,40,<=50K
14828,28,69847,13,0,0,30,<=50K
14829,26,169323,14,0,0,40,<=50K
14830,35,172327,13,0,0,42,<=50K
14831,48,118889,9,2885,0,15,<=50K
14832,50,166220,12,3942,0,40,<=50K
14833,39,186420,9,0,0,40,<=50K
14834,46,192779,13,0,0,45,>50K
14835,41,105616,10,0,0,48,<=50K
14836,24,141113,4,2580,0,40,<=50K
14837,57,160275,9,0,0,40,<=50K
14838,32,164507,9,0,0,40,<=50K
14839,41,207578,12,0,0,50,>50K
14840,55,314592,9,0,0,40,>50K
14841,69,159522,4,2964,0,40,<=50K
14842,22,112130,9,0,0,40,<=50K
14843,45,192835,9,3942,0,40,<=50K
14844,33,206280,9,0,0,40,<=50K
14845,57,308861,10,0,0,40,<=50K
14846,38,93206,13,0,1902,65,>50K
14847,40,206066,9,0,0,50,<=50K
14848,48,309895,10,0,0,40,<=50K
14849,38,216129,10,0,0,35,<=50K
14850,26,287420,13,0,0,60,<=50K
14851,24,163595,9,0,0,40,<=50K
14852,35,170092,9,0,0,20,<=50K
14853,37,287031,10,5178,0,75,>50K
14854,42,59474,9,0,0,40,<=50K
14855,37,99151,9,0,0,40,>50K
14856,37,206888,9,0,0,50,<=50K
14857,22,173736,9,0,0,40,<=50K
14858,24,182163,7,0,0,40,<=50K
14859,45,311080,10,0,0,40,>50K
14860,29,389857,9,0,0,50,>50K
14861,23,297152,10,0,0,25,<=50K
14862,24,130534,13,0,0,40,<=50K
14863,25,137301,12,0,0,40,<=50K
14864,58,316235,9,0,0,32,<=50K
14865,28,32922,11,0,0,60,<=50K
14866,58,118303,9,0,0,35,>50K
14867,18,188241,7,0,0,16,<=50K
14868,59,236731,4,0,0,40,<=50K
14869,39,209397,9,0,0,40,<=50K
14870,53,290640,10,0,0,50,>50K
14871,54,221915,15,0,0,65,<=50K
14872,51,175246,9,0,0,50,>50K
14873,59,159724,14,7298,0,55,>50K
14874,42,160369,9,0,0,40,>50K
14875,36,461337,10,0,0,40,<=50K
14876,37,187311,10,0,0,60,<=50K
14877,32,29312,10,0,0,40,<=50K
14878,38,197365,9,0,0,50,<=50K
14879,19,301747,9,0,0,30,<=50K
14880,55,135439,13,0,0,48,<=50K
14881,30,340917,9,0,0,40,<=50K
14882,27,155057,10,0,0,50,>50K
14883,44,323627,13,0,0,5,<=50K
14884,32,131425,13,0,0,50,<=50K
14885,60,184242,9,0,0,20,<=50K
14886,28,149769,9,0,0,40,<=50K
14887,44,124924,9,0,0,40,<=50K
14888,29,253003,9,0,0,16,<=50K
14889,57,250976,9,0,0,40,<=50K
14890,41,104196,10,0,0,60,<=50K
14891,34,250182,7,0,0,60,<=50K
14892,44,188331,10,0,0,42,<=50K
14893,44,187322,13,0,0,40,<=50K
14894,57,130714,2,0,0,22,<=50K
14895,37,40955,13,0,0,30,<=50K
14896,35,107125,13,0,0,16,>50K
14897,27,133937,10,0,0,45,<=50K
14898,41,293485,10,3103,0,40,>50K
14899,37,143368,16,0,0,60,<=50K
14900,18,51789,10,0,0,8,<=50K
14901,24,211049,4,0,0,20,<=50K
14902,53,81794,8,0,0,40,<=50K
14903,40,139193,9,0,1980,48,<=50K
14904,54,150999,10,0,0,60,<=50K
14905,22,332657,10,0,0,40,<=50K
14906,44,240043,6,0,0,30,<=50K
14907,43,186188,10,0,0,45,<=50K
14908,58,223400,13,0,0,20,>50K
14909,59,102442,13,0,0,45,>50K
14910,31,236599,13,0,0,45,>50K
14911,35,283237,9,0,0,40,<=50K
14912,17,150106,6,0,0,20,<=50K
14913,45,102076,10,0,0,32,<=50K
14914,40,374764,10,0,0,40,<=50K
14915,35,32528,9,0,0,45,<=50K
14916,25,50053,13,0,0,45,<=50K
14917,58,212864,9,0,0,40,<=50K
14918,39,30673,10,0,0,50,>50K
14919,23,419554,9,0,0,54,<=50K
14920,32,177216,13,0,0,40,<=50K
14921,48,118158,12,0,0,44,<=50K
14922,41,116391,13,0,0,40,<=50K
14923,43,111895,13,0,0,50,>50K
14924,18,193290,10,0,1721,20,<=50K
14925,24,287988,13,0,0,40,<=50K
14926,58,147653,10,0,0,32,<=50K
14927,54,117674,14,0,0,40,>50K
14928,60,187458,4,0,0,40,<=50K
14929,28,410351,10,0,0,40,<=50K
14930,41,207578,9,0,0,40,>50K
14931,27,271243,10,0,0,40,<=50K
14932,30,188798,10,0,0,20,<=50K
14933,63,168656,13,0,0,35,<=50K
14934,33,460408,9,3325,0,50,<=50K
14935,34,241885,9,0,0,45,<=50K
14936,51,194097,9,0,0,40,<=50K
14937,21,219137,6,0,0,25,<=50K
14938,50,31621,9,0,0,40,>50K
14939,43,207685,9,0,0,40,<=50K
14940,27,57052,9,2885,0,40,<=50K
14941,19,109854,9,0,0,40,<=50K
14942,17,53611,8,0,0,6,<=50K
14943,47,344916,12,0,0,40,<=50K
14944,25,198813,13,0,0,40,<=50K
14945,71,180733,14,0,0,20,<=50K
14946,21,188073,9,0,0,40,<=50K
14947,48,174829,12,0,0,40,<=50K
14948,57,142791,4,0,1602,3,<=50K
14949,58,43221,10,0,2415,40,>50K
14950,34,188736,9,0,0,20,<=50K
14951,40,112388,14,0,0,40,<=50K
14952,28,209641,9,0,0,32,<=50K
14953,42,313945,14,0,0,40,<=50K
14954,41,152742,11,3325,0,40,<=50K
14955,28,153291,9,0,0,35,<=50K
14956,40,353432,6,0,0,35,<=50K
14957,23,96635,10,0,0,30,<=50K
14958,39,150057,14,0,0,50,>50K
14959,39,114844,13,0,1876,50,<=50K
14960,45,132847,9,0,0,40,<=50K
14961,50,93705,10,0,0,40,<=50K
14962,33,309350,9,0,0,40,<=50K
14963,34,123084,7,0,0,40,<=50K
14964,55,174662,9,0,0,32,<=50K
14965,62,177295,9,0,0,40,<=50K
14966,31,211880,13,0,0,40,<=50K
14967,35,454915,5,0,0,40,<=50K
14968,30,232475,9,0,0,40,<=50K
14969,57,244605,10,0,0,50,>50K
14970,50,150876,9,0,1887,55,>50K
14971,51,257337,9,0,0,50,<=50K
14972,47,329144,9,4386,0,45,>50K
14973,37,116960,13,0,0,45,>50K
14974,58,267663,4,0,0,40,<=50K
14975,39,47871,13,0,0,50,>50K
14976,34,295922,10,0,0,40,>50K
14977,45,175625,9,0,0,38,<=50K
14978,42,190179,13,99999,0,40,>50K
14979,40,168071,11,3325,0,40,<=50K
14980,39,202027,15,0,1977,50,>50K
14981,36,202662,14,0,0,40,>50K
14982,56,101436,9,0,0,35,<=50K
14983,37,360743,10,0,0,40,>50K
14984,60,93272,9,0,0,40,<=50K
14985,56,145574,9,0,0,40,>50K
14986,51,101722,4,3908,0,47,<=50K
14987,34,135785,13,0,0,36,<=50K
14988,19,127709,9,0,0,30,<=50K
14989,37,448337,9,0,0,40,<=50K
14990,58,310320,13,0,0,40,>50K
14991,33,251521,7,0,0,35,<=50K
14992,39,255503,13,0,0,40,>50K
14993,36,116608,9,4865,0,40,<=50K
14994,26,71009,13,0,0,40,<=50K
14995,22,174975,11,0,0,36,<=50K
14996,32,108023,14,0,0,40,<=50K
14997,17,204018,7,0,0,15,<=50K
14998,68,121846,4,0,0,20,<=50K
14999,70,278139,9,3432,0,40,<=50K
15000,30,114691,9,0,0,40,<=50K
15001,19,536725,10,0,0,15,<=50K
15002,51,94432,9,0,0,40,<=50K
15003,19,286002,10,0,0,30,<=50K
15004,47,101684,9,0,0,40,<=50K
15005,41,352834,13,7688,0,55,>50K
15006,36,99146,10,0,1887,40,>50K
15007,30,231413,10,0,0,40,>50K
15008,26,158846,9,0,0,45,<=50K
15009,41,190786,13,0,0,20,<=50K
15010,25,306513,10,0,0,45,<=50K
15011,62,152148,5,0,0,40,<=50K
15012,23,309580,14,0,0,40,<=50K
15013,25,194897,9,6849,0,40,<=50K
15014,30,130078,13,0,0,45,<=50K
15015,48,39986,9,0,0,40,<=50K
15016,20,379198,9,0,0,40,<=50K
15017,51,189762,10,0,0,15,>50K
15018,19,178147,10,0,0,10,<=50K
15019,31,332379,9,0,0,40,<=50K
15020,36,175759,13,7298,0,50,>50K
15021,40,275446,9,0,0,40,<=50K
15022,30,278522,7,0,0,40,<=50K
15023,28,54683,10,0,1590,40,<=50K
15024,57,136107,5,0,0,40,>50K
15025,18,205894,7,0,0,15,<=50K
15026,54,210736,9,0,0,40,>50K
15027,32,166634,9,0,0,40,<=50K
15028,52,185283,14,0,0,40,<=50K
15029,27,180553,9,0,0,40,<=50K
15030,18,145005,10,0,0,20,<=50K
15031,37,184655,9,0,0,35,<=50K
15032,52,358554,9,0,0,40,>50K
15033,59,307423,5,0,0,50,<=50K
15034,27,472070,11,0,0,40,<=50K
15035,43,115562,9,0,0,40,<=50K
15036,56,32446,10,0,0,40,>50K
15037,44,33121,10,0,0,72,<=50K
15038,37,183345,11,0,0,45,<=50K
15039,28,119793,11,10520,0,50,>50K
15040,48,97883,9,0,0,25,<=50K
15041,58,31732,13,0,0,50,<=50K
15042,29,206250,9,0,0,45,<=50K
15043,37,103323,12,0,0,40,<=50K
15044,35,135436,15,0,0,50,>50K
15045,36,376455,11,0,0,38,<=50K
15046,52,160703,9,0,0,48,<=50K
15047,30,131699,9,0,0,40,<=50K
15048,22,243842,5,0,0,40,<=50K
15049,55,349910,12,0,0,60,<=50K
15050,61,170262,9,15024,0,38,>50K
15051,33,184306,9,0,0,30,<=50K
15052,46,224202,10,0,0,50,<=50K
15053,64,151540,7,0,0,16,<=50K
15054,28,231197,6,0,0,40,<=50K
15055,19,279968,9,0,0,42,<=50K
15056,36,162651,9,0,0,40,<=50K
15057,43,130126,13,0,0,40,>50K
15058,56,161662,13,0,0,42,>50K
15059,24,201664,10,0,0,40,<=50K
15060,40,137142,9,0,0,60,<=50K
15061,45,122206,12,0,0,50,>50K
15062,56,183169,14,0,0,40,<=50K
15063,35,185053,13,0,0,40,<=50K
15064,36,408427,15,0,0,60,>50K
15065,50,198581,15,0,0,50,>50K
15066,61,199198,4,0,0,21,<=50K
15067,31,184306,11,0,1980,60,<=50K
15068,63,172740,10,0,0,40,<=50K
15069,41,205153,11,0,0,40,<=50K
15070,48,164964,9,0,0,40,<=50K
15071,45,162606,9,0,0,35,<=50K
15072,24,179627,9,0,0,40,<=50K
15073,34,103408,10,0,0,40,>50K
15074,27,36440,13,0,0,40,<=50K
15075,26,57512,11,0,0,48,<=50K
15076,27,187981,9,0,0,40,<=50K
15077,55,393768,11,0,0,40,<=50K
15078,38,108726,9,0,0,40,>50K
15079,31,180551,9,0,0,40,>50K
15080,51,176240,12,0,0,40,>50K
15081,56,70720,8,0,0,40,>50K
15082,39,35890,12,0,0,40,<=50K
15083,50,283676,10,0,0,40,>50K
15084,34,105540,13,0,2051,40,<=50K
15085,44,408717,9,3674,0,50,<=50K
15086,21,57916,9,0,0,40,<=50K
15087,37,177974,10,0,0,70,<=50K
15088,18,115839,8,0,0,30,<=50K
15089,38,117802,9,0,0,65,>50K
15090,19,211355,9,0,0,12,<=50K
15091,46,173243,9,0,0,40,<=50K
