Timestamp,Attr1,Attr2,Attr3,Class
10139,3.459829,3.579756,8.300646,1
10140,9.883017,5.645783,5.131884,1
10141,7.655569,7.404706,3.891807,1
10142,5.700281,5.676262,1.297652,0
10143,7.891985,8.107016,6.567529,1
10144,4.289056,9.285426,4.639202,1
10145,3.374559,3.623056,1.562701,0
10146,5.556428,0.180717,9.900095,1
10147,3.760473,8.200741,0.473114,1
10148,3.846524,5.604997,7.287455,1
10149,3.009704,1.179262,3.869351,0
10150,6.855524,5.167003,7.940326,1
10151,3.274019,4.507855,3.263945,0
10152,3.793282,7.903147,3.863145,1
10153,1.526202,5.425846,1.02172,0
10154,5.606563,0.921815,6.098888,0
10155,9.122555,6.572002,3.010525,1
10156,2.176999,0.29798,4.471172,0
10157,1.477242,8.340524,3.896688,1
10158,3.507526,1.837014,3.080274,0
10159,6.34487,6.344219,4.344621,0
10160,4.247365,8.207766,7.305993,1
10161,3.633611,8.327712,2.856199,1
10162,9.249527,8.955087,8.607209,1
10163,5.527089,1.617735,1.341161,0
10164,1.915715,5.812333,2.890792,1
10165,4.152856,6.787479,1.725722,1
10166,8.624494,4.805996,4.441928,1
10167,1.150215,8.786549,5.107515,1
10168,6.994314,2.413507,1.171147,1
10169,0.74122,4.027346,9.868099,1
10170,2.982433,8.475309,8.362828,1
10171,0.093044,9.703989,6.21361,1
10172,5.516322,9.104402,5.401716,1
10173,5.891881,7.127438,7.32956,1
10174,1.933434,1.771488,9.485737,1
10175,0.558036,4.593252,8.481228,1
10176,7.00676,9.652375,8.180276,1
10177,3.679721,8.048375,7.738726,1
10178,6.523685,6.101553,5.171675,1
10179,5.805542,1.385285,8.625488,1
10180,0.489686,4.027204,0.991042,0
10181,1.154642,8.320601,0.897941,1
10182,0.092089,0.383678,6.171724,1
10183,4.97693,4.652953,8.202476,1
10184,4.305328,6.382752,9.731669,1
10185,4.431128,7.470395,4.647203,0
10186,3.571948,9.818878,7.571541,1
10187,1.204163,6.197029,0.699354,0
10188,0.224233,1.690396,8.075416,1
10189,0.010998,8.973356,4.466951,0
10190,9.357034,0.638675,0.753213,0
10191,5.291628,8.955688,6.317654,1
10192,5.33844,6.049323,7.582006,1
10193,3.519717,2.229209,0.72438,0
10194,2.048088,8.295921,6.469156,1
10195,4.49295,7.16851,4.9461,1
10196,8.858906,3.021516,6.096058,1
10197,1.994872,0.56301,8.972991,1
10198,1.201685,9.726204,5.685871,1
10199,8.681892,2.003525,6.09027,1
10200,8.052848,3.672275,3.789901,0
10201,5.901484,4.514281,8.66423,1
10202,2.810202,5.133387,1.201823,0
10203,2.301897,6.147923,2.020336,1
10204,9.169439,8.116394,0.030707,1
10205,8.679404,9.003697,2.516217,1
10206,8.729901,8.202087,6.374402,1
10207,0.205612,2.464672,1.432127,0
10208,6.136947,5.222028,9.831025,1
10209,9.736309,8.495255,9.988004,1
10210,3.628642,1.189827,9.849664,1
10211,7.33775,1.87,7.091342,1
10212,9.986394,7.122049,7.6715,1
10213,6.125747,0.187717,8.546887,1
10214,8.389805,4.921289,2.267442,0
10215,7.385961,3.699569,6.853878,1
10216,8.921597,6.684903,5.561339,1
10217,5.180158,5.549343,1.204417,0
10218,6.739169,1.05408,4.73934,0
10219,2.92408,1.830682,0.584108,0
10220,8.952731,8.255608,1.576272,1
10221,8.443325,0.123159,9.934126,1
10222,5.044448,2.201567,5.428547,0
10223,5.901136,2.282424,5.953317,1
10224,8.967327,1.514655,3.480639,0
10225,7.063998,4.685055,2.956286,0
10226,5.739136,7.695626,7.880086,1
10227,9.526308,8.464194,1.57369,1
10228,6.719802,3.149962,3.557516,0
10229,3.273121,3.491642,1.996256,0
10230,5.693209,7.424803,0.747978,1
10231,9.707228,6.701295,6.417078,1
10232,8.21595,9.897717,2.82204,1
10233,4.582773,5.778327,9.083116,0
10234,3.473952,6.963202,8.985124,1
10235,5.427396,0.558814,1.479299,0
10236,3.708776,5.036815,7.310325,1
10237,8.528457,9.306581,5.299466,1
10238,6.731384,6.047444,5.816011,1
10239,2.748739,2.233089,5.113167,1
10240,2.130806,7.935207,6.244637,1
10241,3.713534,5.327753,7.035487,1
10242,2.290955,6.020611,0.187747,0
10243,6.579425,1.667046,9.865549,0
10244,6.703861,7.175874,7.270097,1
10245,6.482454,2.569563,9.453983,1
10246,8.617006,5.269994,9.652451,1
10247,7.503083,4.765618,2.330434,0
10248,2.700825,8.575072,6.347468,1
10249,3.902825,3.382956,3.601845,0
10250,9.403567,3.789592,3.912131,0
10251,5.456637,3.777681,6.271193,1
10252,0.953554,3.54129,7.392816,1
10253,6.110853,6.846798,0.649848,0
10254,2.116792,0.302298,6.093605,0
10255,5.067916,8.424039,9.253765,1
10256,6.999111,5.601233,4.1831,0
10257,8.984189,7.784945,7.095716,1
10258,1.574537,1.007847,4.370749,0
10259,4.785528,0.641941,9.191673,1
10260,4.183231,6.584488,3.175091,0
10261,3.431287,3.824939,5.021943,1
10262,4.127237,1.115548,5.167955,0
10263,9.539587,4.42172,6.963894,1
10264,0.022954,1.146994,7.440634,1
10265,8.931939,4.53635,7.394899,0
10266,5.544197,1.765648,7.537651,0
10267,2.407589,6.729324,6.068807,1
10268,3.313812,9.243898,6.884904,1
10269,3.068837,1.906847,2.293178,0
10270,3.022395,7.461133,6.391227,1
10271,1.882853,3.35512,9.100679,1
10272,4.502114,6.541314,0.912949,0
10273,1.077664,8.307849,3.94053,1
10274,0.073497,1.478181,6.951586,1
10275,8.207505,3.020393,9.071906,1
10276,2.264291,5.95681,8.266417,1
10277,7.863657,0.559595,2.529202,1
10278,8.020727,8.920428,3.448033,1
10279,2.275549,2.548713,1.809386,0
10280,9.090027,2.722336,0.211717,1
10281,1.030184,4.152247,6.789551,1
10282,5.630428,3.741137,3.584767,0
10283,6.761529,2.656672,5.359251,1
10284,8.613482,3.625667,4.358949,0
10285,4.185261,6.888151,7.363191,1
10286,5.808579,0.811224,2.109569,0
10287,3.359937,3.918955,4.861792,1
10288,6.64129,5.073509,2.617654,0
10289,9.225756,9.407205,8.775155,1
10290,3.148341,2.359922,8.694117,1
10291,5.016594,4.053367,8.935691,1
10292,7.679033,3.29464,0.107216,0
10293,0.182791,7.470406,4.070283,1
10294,8.28163,6.179852,4.075499,1
10295,0.098806,8.937291,4.09153,1
10296,4.0108,6.709184,4.411571,1
10297,6.116389,3.186727,8.092739,1
10298,5.546649,6.786855,9.174601,0
10299,0.840222,8.110291,4.19332,1
10300,1.404931,4.300536,0.38355,0
10301,1.770942,4.453833,7.579093,0
10302,0.633685,1.654591,1.694138,1
10303,0.591883,5.785669,7.472588,1
10304,2.494853,1.884159,7.839238,1
10305,5.070886,5.931977,7.875972,0
10306,2.718833,7.050572,1.180778,1
10307,5.160863,5.374097,2.07831,0
10308,9.674633,2.461861,8.153517,1
10309,6.915694,5.732609,1.498146,0
10310,7.3872,3.192285,8.28187,1
10311,8.977953,5.754458,2.581766,1
10312,7.638618,0.421004,0.084048,0
10313,6.352982,7.96002,3.327038,1
10314,5.010592,4.507815,2.630869,1
10315,9.881912,4.70918,6.73725,1
10316,7.171041,4.890767,1.00212,0
10317,0.623375,2.500266,1.636114,0
10318,5.69255,9.917984,5.989659,1
10319,5.672442,8.571424,6.14331,1
10320,8.992429,6.227358,6.020563,1
10321,4.187378,9.3476,4.417224,1
10322,3.855416,7.048094,9.369427,1
10323,1.757274,6.106677,3.293873,1
10324,0.997443,4.295993,3.015049,0
10325,6.796259,4.651163,9.631394,1
10326,4.569147,5.621053,7.159313,0
10327,4.192477,3.302623,3.552649,0
10328,9.529982,9.573212,8.530315,1
10329,8.920812,2.94754,2.915331,0
10330,9.995634,2.284757,6.513556,1
10331,8.391434,9.807428,0.681223,1
10332,4.103422,3.696272,1.009696,1
10333,8.347435,0.64109,3.388489,0
10334,6.262143,0.547802,3.158171,1
10335,3.850425,6.710819,3.639526,1
10336,6.28403,2.169842,7.097766,1
10337,5.117382,0.013097,7.98107,0
10338,2.297854,4.494625,6.865924,0
10339,4.302053,7.547147,0.078165,0
10340,1.243419,1.087861,9.305156,1
10341,1.728951,2.693645,2.507436,0
10342,3.241448,5.665606,8.445714,1
10343,2.376426,2.08524,0.472279,0
10344,4.255082,7.570045,3.865298,1
10345,7.583143,1.846367,4.48548,0
10346,6.340992,1.351404,0.570286,1
10347,8.898551,0.648451,9.048521,0
10348,1.736312,8.353677,9.732824,1
10349,1.047323,2.24026,1.456357,0
10350,7.905866,9.902071,1.380643,0
10351,1.987311,1.852922,8.942747,1
10352,9.422968,2.808045,5.614856,1
10353,4.654413,0.100336,6.887108,1
10354,1.45174,7.457394,1.638451,0
10355,8.105845,0.686972,0.492261,0
10356,9.040649,0.225085,3.307421,1
10357,2.465344,4.763779,4.376742,0
10358,4.66585,5.757385,0.653501,0
10359,7.610308,9.596249,2.895554,1
10360,2.404294,8.51041,4.039386,1
10361,8.610746,0.926495,8.054111,0
10362,8.383889,9.692562,0.412777,1
10363,0.379534,0.905037,6.331893,0
10364,1.130122,9.639315,9.508155,1
10365,4.403093,3.884897,3.966676,0
10366,9.642282,4.620177,5.722105,1
10367,4.216425,8.617659,4.285866,1
10368,7.128069,8.325253,3.679425,1
10369,9.251747,1.733536,5.801301,0
10370,1.426098,6.214077,4.125371,1
10371,7.119115,0.457264,1.225816,0
10372,0.096579,0.733971,1.844703,0
10373,4.618868,5.811378,3.568615,1
10374,0.431556,9.29072,1.513742,1
10375,7.908379,5.799608,1.268701,0
10376,4.12486,4.948126,0.775263,0
10377,6.681663,6.576564,1.012244,0
10378,2.790641,5.137615,9.913393,1
10379,5.59488,1.139209,8.158993,1
10380,1.873179,0.003696,0.191131,0
10381,5.815074,3.759746,0.753199,0
10382,3.050466,2.266941,0.894612,1
10383,8.066548,2.163312,5.995292,1
10384,7.111438,6.770555,5.568016,1
10385,3.347119,6.58026,1.900862,1
10386,1.717875,1.814255,6.047516,0
10387,2.953463,4.206509,3.004213,0
10388,4.210205,3.195344,1.318691,1
10389,6.95509,2.07189,6.271909,0
10390,4.33883,7.166521,0.964401,1
10391,9.329833,6.959693,4.596788,1
10392,3.730248,0.164804,0.234372,0
10393,6.745063,2.135234,3.215126,0
10394,3.949488,9.262642,5.775693,1
10395,3.469151,8.779907,1.729594,1
10396,1.975251,3.048285,7.704634,1
10397,5.120175,3.976543,8.935897,1
10398,1.143063,9.900297,1.864385,0
10399,6.85999,6.461172,6.914167,0
10400,6.625976,7.14854,7.667604,1
10401,9.283773,0.882731,1.833978,0
10402,0.145373,7.609672,0.136214,0
10403,6.389579,1.865808,1.29388,0
10404,4.914093,8.998514,7.295171,0
10405,2.975058,6.231067,9.493274,1
10406,6.131365,1.357658,4.591017,0
10407,7.81883,1.505185,3.581593,0
10408,8.653724,1.249197,7.815846,1
10409,2.131928,9.649824,1.17076,1
10410,7.259496,1.306973,5.891826,0
10411,3.172781,7.185707,2.013904,1
10412,6.184221,9.309075,8.121142,1
10413,5.540142,7.614416,3.277399,1
10414,8.972075,7.868416,4.662862,1
10415,9.373601,8.244454,1.235711,1
10416,9.493652,9.051557,5.964823,1
10417,8.701381,7.135582,3.902882,1
10418,8.442555,9.794708,9.609951,1
10419,6.980415,1.623855,9.702211,1
10420,0.93293,7.823354,2.323914,1
10421,5.43777,5.601313,8.14458,1
10422,3.46973,2.807441,1.200749,0
10423,1.051896,2.43646,0.870656,1
10424,1.488017,6.835479,2.171128,0
10425,3.971061,6.07401,6.150274,1
10426,5.868719,5.760225,4.028954,1
10427,7.384081,3.731165,6.013769,1
10428,1.554519,8.337683,4.790083,1
10429,3.938996,2.934663,1.402134,0
10430,5.742104,2.602883,0.252056,0
10431,5.039343,1.122712,7.339548,1
10432,7.958191,9.510676,6.716757,1
10433,5.584686,2.867032,4.34287,0
10434,8.627257,8.371824,4.302538,1
10435,2.102989,0.316307,4.328349,0
10436,8.65399,9.118432,0.649798,1
10437,2.053095,2.051932,0.001711,0
10438,4.654815,0.253767,4.589199,0
10439,1.37648,1.928746,6.221518,1
10440,1.439422,2.938275,1.263924,0
10441,5.805306,5.606794,8.477513,1
10442,3.978618,2.780052,0.443901,0
10443,3.096359,4.77225,9.739116,1
10444,3.890681,0.388914,4.343333,0
10445,2.440846,4.345044,3.738975,1
10446,4.598811,8.328174,6.789819,1
10447,0.25692,3.011336,5.309961,1
10448,5.949611,6.573885,8.720451,1
10449,2.18068,7.197965,6.187481,1
10450,9.978017,6.631382,2.240904,1
10451,1.403631,1.98002,4.824724,0
10452,2.368934,9.168056,1.238089,1
10453,3.513101,4.977064,1.90544,0
10454,3.305237,8.695259,4.087202,1
10455,1.706595,9.397163,5.2585,1
10456,5.971049,3.978951,9.411123,1
10457,1.176916,5.598604,4.311026,1
10458,2.229985,6.55193,4.229308,1
10459,8.53195,9.054032,8.927929,0
10460,8.222089,0.166018,5.710664,0
10461,5.143082,7.616104,9.847101,1
10462,6.311363,3.934304,2.010476,0
10463,3.331467,7.268976,5.674164,1
10464,1.247926,5.085287,7.454246,1
10465,0.683891,1.765272,3.579775,0
10466,8.317203,7.809083,6.547493,1
10467,6.863115,5.475422,7.750037,1
10468,5.64144,3.460701,6.820394,0
10469,1.076805,6.667495,9.232841,1
10470,0.601798,1.243316,5.406126,0
10471,8.512292,1.080289,3.235782,0
10472,6.165576,0.690027,2.185061,0
10473,2.455299,5.764835,9.763343,0
10474,3.573919,6.310835,7.621654,0
10475,1.786258,5.371691,5.522239,1
10476,8.832391,2.342632,8.212219,1
10477,9.010127,7.445059,7.297363,1
10478,8.688375,2.703489,3.545191,0
10479,3.783778,6.780973,6.960885,1
10480,7.471001,9.145946,6.798821,1
10481,4.910781,6.562164,0.698801,0
10482,2.872999,8.320455,8.921735,1
10483,3.692145,4.443973,2.086954,0
10484,6.786605,0.299173,2.433732,0
10485,7.744233,9.731095,5.408658,1
10486,2.434585,8.95385,3.633275,1
10487,5.734823,0.594159,6.167718,0
10488,9.740105,2.966539,3.132124,0
10489,9.528703,3.830925,3.135585,0
10490,2.15138,2.05732,7.060959,1
10491,6.501293,9.147913,8.368062,1
10492,9.447086,0.801794,9.084631,1
10493,0.53289,4.493289,3.623926,1
10494,3.447138,7.257201,9.185838,1
10495,7.85136,5.353556,2.387785,0
10496,8.320095,5.519908,2.24235,0
10497,9.350833,5.377935,0.250499,0
10498,7.435255,7.311458,7.345738,1
10499,6.459371,5.713799,7.224445,1
10500,6.515593,6.309076,3.097775,1
10501,0.802365,6.721702,0.015957,0
10502,3.978903,9.201795,3.431464,1
10503,4.55535,5.819249,9.421727,1
10504,1.339157,1.664077,0.724242,1
10505,7.042013,0.974742,2.192202,0
10506,8.2862,9.53794,8.413815,1
10507,5.25174,5.638261,0.652027,0
10508,1.947337,3.749803,8.815815,1
10509,0.471504,8.831772,6.999205,1
10510,8.033567,0.430669,6.28067,0
10511,6.249917,5.702397,5.464363,1
10512,7.366474,6.188605,8.279064,1
10513,7.163347,0.471266,8.885755,1
10514,0.009206,7.29957,0.195117,0
10515,2.937831,0.847144,7.028278,0
10516,4.596947,5.844093,7.63487,1
10517,4.675866,4.634074,9.518858,1
10518,5.064743,5.799528,5.29835,1
10519,1.501924,0.762713,8.903734,1
10520,6.951319,7.182798,3.276886,1
10521,7.654064,2.16264,9.564212,1
10522,9.46221,9.759329,2.924216,1
10523,0.606473,9.952495,7.285209,1
10524,5.796588,4.920079,0.271871,1
10525,9.554153,9.790729,3.181887,1
10526,5.590256,8.480237,5.933557,1
10527,9.24295,4.837291,5.960578,1
10528,2.020088,9.237464,0.308935,1
10529,1.400104,9.873146,7.337423,0
10530,9.632475,0.261639,3.262355,1
10531,0.214134,0.547565,5.442368,0
10532,5.467643,5.714238,6.483176,1
10533,5.504967,9.665063,9.640693,1
10534,8.1453,5.574249,8.187403,1
10535,0.41154,4.147981,3.582519,0
10536,3.385445,3.891454,2.105781,0
10537,3.7646,9.443204,5.647863,1
10538,9.704844,8.910219,3.636024,1
10539,9.457784,9.078391,5.929699,1
10540,4.792629,2.412875,9.947224,0
10541,2.077938,9.587916,1.392818,0
10542,5.162165,9.580221,7.611488,1
10543,3.728202,1.194007,8.005334,1
10544,5.085461,0.111115,1.899196,0
10545,9.554318,7.54706,2.247137,1
10546,6.457279,5.88316,9.17814,1
10547,4.961551,5.107839,0.840489,0
10548,7.520715,0.787712,0.051777,0
10549,0.375628,1.444595,9.82189,1
10550,1.024816,7.433378,1.111499,1
10551,8.627384,9.116833,1.866665,1
10552,9.227947,3.765861,2.562906,0
10553,1.312921,4.810042,8.041428,1
10554,0.693203,7.219568,3.685263,1
10555,2.327407,4.525752,5.408935,1
10556,5.313464,5.460711,9.446774,1
10557,6.905306,9.268664,1.226886,1
10558,6.702042,2.338385,2.683139,0
10559,1.455218,4.549804,9.042272,0
10560,8.315665,1.605178,9.46543,1
10561,6.41522,7.506858,7.398786,1
10562,4.726426,1.084049,2.763177,0
10563,5.6098,8.172112,6.901955,0
10564,3.632823,6.348729,6.612357,0
10565,5.617393,7.839244,8.468251,1
10566,0.177629,1.15139,7.648861,1
10567,5.701194,6.691133,2.316011,1
10568,8.29631,1.781441,3.645445,0
10569,9.2883,1.044231,1.819954,0
10570,2.12828,4.583131,1.068558,0
10571,2.755243,7.970512,8.661345,1
10572,4.319241,5.273702,6.926195,1
10573,3.112946,5.394446,2.256069,0
10574,6.545836,9.90493,4.923421,1
10575,6.596063,7.239433,6.263889,1
10576,9.020874,9.909334,9.603904,1
10577,0.953565,1.423857,2.323899,0
10578,6.006988,3.392457,0.819925,0
10579,1.36297,9.48127,5.150297,1
10580,4.754972,2.076493,5.618845,0
10581,7.470939,7.874914,1.158493,1
10582,7.779844,6.081914,6.263805,1
10583,3.321347,2.527695,9.26828,1
10584,2.437029,8.872183,0.651395,1
10585,0.296041,2.975294,6.472439,1
10586,6.367752,7.292364,5.06526,1
10587,6.773634,0.215557,3.412932,0
10588,2.29205,9.031777,9.396523,1
10589,6.906692,0.555017,3.779763,0
10590,6.636931,0.043569,9.062442,1
10591,2.571264,8.330722,2.300499,1
10592,7.202905,2.951894,8.398888,1
10593,5.927188,4.871326,3.801975,1
10594,2.16369,8.867234,0.025661,1
10595,9.082791,3.438593,0.46593,0
10596,2.470371,9.862453,1.13783,1
10597,0.41747,4.917593,4.063598,1
10598,4.961162,3.12604,7.012679,1
10599,1.456761,9.313178,2.540719,1
10600,2.265073,0.939606,6.158612,0
10601,5.810933,9.960587,0.487201,1
10602,8.827821,0.512862,6.911947,0
10603,3.951455,7.377876,9.285454,1
10604,7.24033,0.423283,5.798888,0
10605,5.340877,9.862486,4.712202,0
10606,2.988526,1.724881,7.834465,1
10607,1.038059,0.375184,3.104953,0
10608,1.314791,9.263564,1.495393,1
10609,9.224151,1.982594,5.100346,0
10610,2.495455,2.012293,5.962584,0
10611,9.390169,5.248038,2.868736,1
10612,5.671321,8.667624,4.2883,1
10613,8.53011,9.000502,1.314236,1
10614,0.725382,9.148701,5.963923,1
10615,9.523886,9.068875,5.066574,0
10616,8.332439,6.561967,7.964399,1
10617,8.54456,3.064745,5.608562,1
10618,5.077038,1.571146,7.486926,1
10619,6.819183,0.355662,1.097706,0
10620,9.023286,5.386006,3.502702,1
10621,4.386508,4.816938,9.072031,1
10622,3.965639,5.035954,6.875331,1
10623,4.104829,1.941905,4.3282,0
10624,8.503872,2.2926,9.993858,1
10625,5.357345,5.60242,8.088448,0
10626,7.173566,5.575374,4.90159,1
10627,5.931035,5.999297,6.483254,1
10628,1.385303,9.985956,2.507716,1
10629,4.802894,1.579747,0.8837,0
10630,6.6157,7.759031,2.258057,0
10631,9.700936,6.586257,3.157797,1
10632,8.878858,3.151656,5.253241,1
10633,8.754077,3.341688,4.670586,1
10634,8.917062,9.572176,9.920393,1
10635,5.571473,6.403646,9.802418,1
10636,6.389603,2.310133,2.728587,0
10637,3.88988,3.612287,9.96103,0
10638,1.371318,2.219087,1.22611,0
10639,8.805345,4.383907,9.277063,1
10640,7.535563,4.530303,1.920404,0
10641,7.871992,6.59099,2.217282,1
10642,6.163167,2.137675,1.637151,0
10643,8.541322,1.439568,8.691416,1
10644,3.749702,1.420002,6.123421,0
10645,5.03229,6.084451,8.145163,1
10646,8.303537,9.371273,7.475863,1
10647,3.75518,6.752925,4.793085,1
10648,1.283229,6.713489,7.580382,1
10649,3.304479,9.797665,5.944275,1
10650,1.935339,7.581426,1.202285,0
10651,9.020995,9.893701,5.407585,1
10652,1.313703,1.531006,0.410279,0
10653,7.615457,8.555442,2.7496,1
10654,7.926714,0.225463,3.027877,0
10655,6.978388,7.820961,2.972636,1
10656,4.534451,0.553018,7.416839,0
10657,0.350683,3.361114,7.306575,1
10658,0.942541,8.50886,2.762683,1
10659,8.40256,8.170267,2.734232,1
10660,9.701274,3.144511,6.062256,1
10661,1.699952,8.811857,3.235725,1
10662,9.037319,6.263602,1.30856,0
10663,4.084563,4.281196,4.277326,1
10664,4.834215,1.694164,6.457943,1
10665,5.055279,3.764518,7.470919,1
10666,2.273378,0.233602,5.961355,1
10667,8.40387,8.695586,0.392203,1
10668,1.840097,6.454459,5.421873,1
10669,5.266316,8.657598,3.166715,1
10670,4.9212,4.475275,0.319343,0
10671,8.756471,4.596669,7.624777,1
10672,6.290833,4.08272,8.775582,1
10673,7.847239,6.246502,7.343931,0
10674,6.480103,3.305286,0.796555,0
10675,2.000872,1.188758,2.989115,0
10676,7.643217,8.410989,7.381018,1
10677,7.068586,0.547733,7.213169,0
10678,5.023008,7.532512,0.99555,1
10679,2.129181,8.620327,7.370164,1
10680,2.703048,6.145747,9.766127,0
10681,2.392249,7.110058,0.670903,0
10682,0.415344,1.467458,3.756325,0
10683,2.656216,6.74544,6.257185,0
10684,5.156428,3.638204,3.208966,0
10685,4.185936,0.422135,4.214801,0
10686,7.954647,5.210351,2.988423,0
10687,3.830678,0.358587,8.503842,1
10688,6.504334,8.269968,7.084012,1
10689,5.380026,7.754915,7.768935,1
10690,9.222373,1.52526,8.211586,1
10691,8.2707,4.468771,2.178023,0
10692,8.106975,5.386989,5.652143,1
10693,5.809124,9.866944,1.501856,1
10694,5.077296,4.490279,3.847599,1
10695,4.848866,2.351441,5.441699,0
10696,0.621409,2.525711,0.249783,0
10697,0.280625,8.018718,1.796805,1
10698,9.543978,0.008391,1.381587,0
10699,4.477162,3.55961,1.241805,0
10700,8.946599,6.893949,4.877048,1
10701,6.760893,6.378904,8.519494,1
10702,0.869182,2.367093,0.746162,0
10703,4.718534,6.187861,7.071248,1
10704,8.713573,7.321031,1.341379,1
10705,5.339748,3.138184,8.497196,1
10706,3.146575,9.878783,2.698403,1
10707,3.438393,3.940208,0.207874,0
10708,0.834157,5.084922,7.140715,1
10709,1.463826,5.660209,9.433238,1
10710,8.027303,0.1794,8.051056,1
10711,6.367262,5.122304,8.08578,1
10712,2.443335,9.42716,4.075032,1
10713,2.565344,2.572228,2.666809,0
10714,2.451011,5.365212,3.335657,1
10715,9.30542,3.543531,8.274396,0
10716,8.628453,5.415112,7.734626,0
10717,1.075321,7.167864,2.425287,1
10718,7.347265,0.476344,1.84846,0
10719,5.598648,9.934241,8.795361,1
10720,9.361401,2.870393,5.825067,1
10721,5.44262,8.491876,7.638664,1
10722,3.857088,0.974321,3.783036,0
10723,4.517852,2.057432,3.302085,0
10724,7.472543,1.036712,3.238584,0
10725,8.204576,5.663871,7.650488,1
10726,6.140215,9.498948,9.266368,1
10727,9.433188,8.061728,9.780846,1
10728,0.932121,5.605912,0.721334,0
10729,4.097788,8.359999,4.268373,1
10730,9.33432,8.051409,1.117385,1
10731,0.108841,4.41947,6.998477,1
10732,5.456182,0.237061,6.129249,0
10733,5.900933,3.779736,9.212599,1
10734,3.278684,8.478967,3.780011,1
10735,6.540695,3.560857,1.506462,0
10736,9.166769,2.227797,3.847558,0
10737,0.587795,8.115932,1.219434,1
10738,6.167341,2.336819,3.774287,0
10739,6.756289,0.772764,3.857566,0
10740,1.009826,9.986814,5.873229,1
10741,3.766551,5.085827,8.951906,1
10742,3.564794,2.731917,9.757108,0
10743,6.292773,1.26357,7.578306,1
10744,3.491367,1.425864,8.7241,1
10745,9.541796,9.943534,4.001277,1
10746,2.280353,7.775565,1.985319,1
10747,8.548329,5.842885,1.249112,0
10748,5.829699,7.122341,6.468913,1
10749,2.208169,5.420819,6.641484,1
10750,8.152737,6.398592,5.878451,1
10751,7.662162,3.456757,9.905052,1
10752,4.882621,8.629152,5.23269,1
10753,8.572686,9.233968,0.133554,0
10754,7.009532,2.118873,9.88968,1
10755,7.961757,1.138793,5.116016,0
10756,8.261133,1.58493,3.387706,1
10757,7.005749,0.02919,6.242264,0
10758,6.427782,2.120716,9.603995,1
10759,5.577473,9.509048,5.243473,0
10760,8.1382,0.476163,4.884511,0
10761,9.710131,5.018065,7.563925,1
10762,7.136938,7.453605,2.277525,1
10763,8.592398,7.393542,8.890151,1
10764,8.978472,2.277857,7.322833,1
10765,2.307047,3.565098,1.142707,0
10766,5.685813,0.746702,2.824773,0
10767,0.25575,8.068245,1.72338,1
10768,8.544409,6.607892,5.104836,1
10769,1.625957,2.668761,4.974203,0
10770,0.122366,7.251729,3.861591,1
10771,4.64527,2.751742,5.568295,1
10772,5.029599,2.891128,9.607963,1
10773,6.456226,0.750669,6.071475,0
10774,1.497371,8.896248,3.405325,1
10775,6.964493,5.128706,0.147072,0
10776,1.736597,5.251908,3.763441,1
10777,7.92067,8.737643,2.12545,1
10778,5.989372,5.987041,6.7578,0
10779,8.738783,2.326095,4.258384,0
10780,5.217224,3.866347,1.105028,0
10781,4.617016,7.176503,3.815489,1
10782,6.072751,7.220814,7.867508,1
10783,2.349519,8.01458,8.546145,1
10784,3.266488,2.309586,7.44867,1
10785,1.04723,9.57412,9.230194,1
10786,5.561161,5.987994,7.671244,1
10787,8.314089,1.929628,8.068325,1
10788,5.795975,9.173353,5.204762,0
10789,6.349856,9.02025,6.527378,1
10790,6.241064,4.394886,5.459851,1
10791,2.409467,4.005996,2.676699,0
10792,6.315582,0.125369,6.863112,0
10793,9.699489,6.093306,4.399413,1
10794,2.0813,2.070657,9.560593,0
10795,4.000285,7.628919,3.926701,1
10796,6.802272,9.131463,0.209251,1
10797,8.151712,6.736629,5.574735,1
10798,1.131515,1.034586,2.983359,0
10799,5.040582,5.660058,9.216936,1
10800,5.785427,6.080049,8.718976,1
10801,2.173355,3.118389,0.745565,0
10802,5.189046,0.306158,4.650043,0
10803,7.935077,8.576744,8.985592,1
10804,7.708207,9.194842,7.889477,1
10805,5.931471,3.464212,0.252696,0
10806,4.498798,3.236055,0.603967,0
10807,8.896112,9.820903,0.895544,1
10808,5.900951,9.61452,0.166455,1
10809,2.732909,0.91202,2.328961,0
10810,1.218179,6.979004,7.111287,1
10811,5.555748,6.096879,3.890604,1
10812,5.291721,1.780081,9.123875,1
10813,5.244292,9.37657,8.286178,1
10814,2.612625,8.890145,9.282471,1
10815,8.711048,0.178015,6.190278,0
10816,9.792535,6.356733,2.686306,1
10817,7.268754,5.015266,0.4474,0
10818,1.994271,7.558687,7.640187,1
10819,3.655566,1.530791,0.813974,0
10820,3.310872,9.937848,0.170479,1
10821,9.314418,8.456657,8.298255,1
10822,7.346803,7.580726,3.435781,1
10823,7.75874,9.626059,0.66985,1
10824,5.982792,3.356156,0.076719,0
10825,8.371423,0.524119,1.738477,1
10826,8.082806,9.378665,7.915712,1
10827,0.909456,8.729686,0.685659,1
10828,8.667534,0.856138,2.775492,0
10829,9.312796,1.073747,9.908995,1
10830,8.654472,3.344776,2.717448,0
10831,2.970835,3.387299,3.964488,0
10832,6.743455,4.041208,2.205172,0
10833,4.565327,3.943649,5.480571,1
10834,3.322314,3.396283,4.386504,0
10835,2.125969,5.072163,8.452098,0
10836,5.9283,1.22759,8.775454,1
